space,query_id,transform,seed_hash,true_target_hash,top1_candidate_hash,seed_smiles,true_target_smiles,top1_candidate_smiles,target_rank_within_50,top1_morgan_tanimoto_to_seed,top1_same_scaffold_as_seed,top1_single_cut_mmp_to_seed
graph_256,bc048be30718f9c9026c62979a905d5a32297c2c139f732af1cb477b12e8c199,C[*:1]>>Cl[*:1],cd4c8fe0b69fcd6a7c3e9667c00d511cd4a8009a8dce63d5b4a68974fcc2934f,037142c86b7196702b08f96931c0ec83ad0fa8bd54152c96efe885df3aae57fd,037142c86b7196702b08f96931c0ec83ad0fa8bd54152c96efe885df3aae57fd,Cc1ccc(N2C(=O)CC(N3CCN(C)CC3)C2=O)cc1Cl,CN1CCN(C2CC(=O)N(c3ccc(Cl)c(Cl)c3)C2=O)CC1,CN1CCN(C2CC(=O)N(c3ccc(Cl)c(Cl)c3)C2=O)CC1,1,0.8333333333333334,True,True
graph_256,e33d5ac38a9f57539a7328e4c82b1daf7db0875ffe79ce4e9100b5f29b438ad6,C[*:1]>>FC(F)(F)[*:1],d602668268f81b0b7706886223dd0758d30ed2af49c7d4109e2b0c56adb659b2,a25ac50686cb3daf5c827358f674d2b7b1354a901e417fdad43692c6bb3a250f,a25ac50686cb3daf5c827358f674d2b7b1354a901e417fdad43692c6bb3a250f,Cc1ccc(OC(C)C(=O)NCC2(O)CCCC2(C)C)cc1,CC(Oc1ccc(C(F)(F)F)cc1)C(=O)NCC1(O)CCCC1(C)C,CC(Oc1ccc(C(F)(F)F)cc1)C(=O)NCC1(O)CCCC1(C)C,1,0.76,True,True
graph_256,dba50e9faa60cba71d5d0f21b92af003f655b0b78edb68178fb0ce561270e1cf,CO[*:1]>>F[*:1],f2507a3f8c9f41efa7ad34a3a260bc0178815d217e09a9d5018c8ca3356cefe1,60266b05707b3b08f6834e4b57703f9e184301369615bc39dc6c806852a88fc9,60266b05707b3b08f6834e4b57703f9e184301369615bc39dc6c806852a88fc9,COCC1OCC2(c3cc(CC(=O)c4cnc(OC(F)F)cn4)ccc3F)N=C(N)SCC12,NC1=NC2(c3cc(CC(=O)c4cnc(OC(F)F)cn4)ccc3F)COC(CF)C2CS1,NC1=NC2(c3cc(CC(=O)c4cnc(OC(F)F)cn4)ccc3F)COC(CF)C2CS1,1,0.8552631578947368,True,True
graph_256,db89b4f1c67ff97834328b2e1a4a5c0b91092e5193c1c1a1f4950cb5a7d9d565,CCC[*:1]>>CC[*:1],b831935dd6e9a23f4f0c24dc54eb0cff80cc0c3741d9430742d6f223bba61e97,91f23b9a947d8304ed14683fd1633c284ad1e75de99e56a33fdf775afaa8c1d1,91f23b9a947d8304ed14683fd1633c284ad1e75de99e56a33fdf775afaa8c1d1,CCCC(=O)Nc1ccc(Nc2ccccc2C(F)(F)F)cn1,CCC(=O)Nc1ccc(Nc2ccccc2C(F)(F)F)cn1,CCC(=O)Nc1ccc(Nc2ccccc2C(F)(F)F)cn1,1,0.8297872340425532,True,True
graph_256,cf239550d9f2768646a43e80b5440a7634bab908d9225ba4c736ca7764e088b2,C[*:1]>>F[*:1],fb97c06e69b69807170cf73f9141ae538d2b41c3fd7aabc40dfbc811aff9bc37,ade7c141fc78c9b108b33baca4c5879a9df6718e94e2ab1daecb98a55b84fcb7,ade7c141fc78c9b108b33baca4c5879a9df6718e94e2ab1daecb98a55b84fcb7,Cc1ccc(CN2CCC(NC(=O)C3CC3(F)F)C2=O)cc1,O=C(NC1CCN(Cc2ccc(F)cc2)C1=O)C1CC1(F)F,O=C(NC1CCN(Cc2ccc(F)cc2)C1=O)C1CC1(F)F,1,0.8125,True,True
graph_256,59ef154d5c121a2ef2f6078fa9e5c00e8c0643de719c57e694ce9bef243ae849,CC[*:1]>>C[*:1],8beaac3daf021598efc43e282b25d75257206146e8cc982c5a93d8002013b30a,90e2fb8ed35dec519d6b20013d9a8b85b9973c4519ea277fe734917e1e0690d4,90e2fb8ed35dec519d6b20013d9a8b85b9973c4519ea277fe734917e1e0690d4,CCC[NH+](CC1CC1)C1CCOC(C)C1,CC[NH+](CC1CC1)C1CCOC(C)C1,CC[NH+](CC1CC1)C1CCOC(C)C1,1,0.7647058823529411,True,True
graph_256,dfe35a03b9b05c3747e3649cda82e0d620c98aa5d8acb40a1e0ef407a9aab617,CCCC[*:1]>>C[*:1],8fd53bbb8282fb1a3b29bf250d20bd11dc0271152564ffa20ae0aa46cdd877d9,45ab6affdabe3e9e6a4dfd703df9f0664730e6dfe2de9ccff5eb2fa3d81f9214,fa7de179f5dda3911aeba76c602093ce0a1ed16be063f613b615958076a7d6da,CCCCc1ccc(CC(=O)NCCc2c[nH]c3ccccc23)cc1,Cc1ccc(CC(=O)NCCc2c[nH]c3ccccc23)cc1,CCc1ccc(CC(=O)NCCc2c[nH]c3cccc(C)c23)cc1,2,0.5714285714285714,True,False
graph_256,56e9284cf566a2b84aff51552041caba6ab39e9a129d5ed79e2a16194bc8f242,CC(C)[*:1]>>COC[*:1],0e6d3859d1f0f23ce562424b0e85675b2a4d8ff1b486db695b769f184bc88b9f,443506dcc65267fee6925d8d3ae1a64f346b287fcb7c21f5d9a38119fdad35f7,443506dcc65267fee6925d8d3ae1a64f346b287fcb7c21f5d9a38119fdad35f7,CC(C)C(N)COC1CC2CCC1(C)C2(C)C,COCC(N)COC1CC2CCC1(C)C2(C)C,COCC(N)COC1CC2CCC1(C)C2(C)C,1,0.675,True,True
graph_256,458970c3121b88129c339f0428f723474a2c093262cd6558b7dcec343e28f273,CC(C)[*:1]>>CCC[*:1],7cdb4165b42084b4f8bbc50ad1bcb36aa06bf9f8c7e7137aa6764e8958dfeb1a,62e69d97f1f2a8dd89fff62d8162d7408c2c25a357110752e03643b1cc447d0d,62e69d97f1f2a8dd89fff62d8162d7408c2c25a357110752e03643b1cc447d0d,CC(C(=O)N1CCC[NH+](C(C)C)CC1)c1ccc(Cl)s1,CCC[NH+]1CCCN(C(=O)C(C)c2ccc(Cl)s2)CC1,CCC[NH+]1CCCN(C(=O)C(C)c2ccc(Cl)s2)CC1,1,0.7,True,True
graph_256,47f881bc17a618e6bd34ab9a96fb4cd32f5caa614f7daf5b4732bce171ba22ce,CO[*:1]>>C[*:1],272f87f7b11bca3be0e4d496f23170bf05893003820f0bca953b6087d8cf6576,b464fa4609208f00052d57be432418197c0024703d20ede470a75dc18ac2662a,b464fa4609208f00052d57be432418197c0024703d20ede470a75dc18ac2662a,CCC(=O)Nc1ccc(Nc2ccccc2OC)cn1,CCC(=O)Nc1ccc(Nc2ccccc2C)cn1,CCC(=O)Nc1ccc(Nc2ccccc2C)cn1,1,0.7333333333333333,True,True
graph_256,65a40a7e86ef75124eff6639bb8aa4ce3b56e65c680072c635d53dbaefaff332,CCC[*:1]>>C[*:1],ffc4cf08165ce46e2aa20b044bb5bdaeb935877b5aa1facbce6922ea1dab8007,e76f712f1ee196a683761a1c4eb6f334b0b88ab2fb0c5830fdc4ad9c736dc088,e76f712f1ee196a683761a1c4eb6f334b0b88ab2fb0c5830fdc4ad9c736dc088,CCCC1C(C(=O)O)=C(C)N(S(C)(=O)=O)C(C)=C1C(=O)OCc1ccccc1,CC1=C(C(=O)O)C(C)C(C(=O)OCc2ccccc2)=C(C)N1S(C)(=O)=O,CC1=C(C(=O)O)C(C)C(C(=O)OCc2ccccc2)=C(C)N1S(C)(=O)=O,1,0.7142857142857143,True,True
graph_256,388b034046e102581f2c786595a1daeae2211f257647a99b86f387a5b604b3d5,C[*:1]>>Cl[*:1],91b5198ce6cf02883c7baf5768ac6cc3b4936a0b3a3798d6fce1b63dc93f44d2,0c98ca8707626d13a9a09087d67d45a5602ea98c4de7e5ee76342c56576f71d6,0c98ca8707626d13a9a09087d67d45a5602ea98c4de7e5ee76342c56576f71d6,CCNC(C1=CCCC1)c1cc(C)cc(Br)c1,CCNC(C1=CCCC1)c1cc(Cl)cc(Br)c1,CCNC(C1=CCCC1)c1cc(Cl)cc(Br)c1,1,0.7380952380952381,True,True
graph_256,5fd434c495dff98c2cb8fcc15fc98f27c61bb9e4810e03857c97a69df2c3e863,C[*:1]>>FC(F)(F)[*:1],66f1e78cfd1f8cfda25f197d0568658c71c99087f6c8948cfab6a243bae82340,f63e8e518d0f73804e1e9280eb6fad684d1f82cb0e79ecf8692f3739e0071f48,f63e8e518d0f73804e1e9280eb6fad684d1f82cb0e79ecf8692f3739e0071f48,Cc1ccc(Nc2cccnc2C(N)=S)cc1C,Cc1ccc(Nc2cccnc2C(N)=S)cc1C(F)(F)F,Cc1ccc(Nc2cccnc2C(N)=S)cc1C(F)(F)F,1,0.7272727272727273,True,True
graph_256,9f1cf9f634149bd3af09e1f2b51bd188fd71932e24cea7fa6dcb6bed09e62403,CO[*:1]>>F[*:1],75e894050e2829d95034f4c084f3339bddb8f3aa447ebde5d704f9af918b9af6,64e45ae3b4b0b39cc039063156bafa2a08e7231d356dcf5d31140be578452b5f,64e45ae3b4b0b39cc039063156bafa2a08e7231d356dcf5d31140be578452b5f,COc1ccc2c(c1)C(C)N(c1nccc3c(C)c(C)[nH]c13)CC2,Cc1[nH]c2c(N3CCc4ccc(F)cc4C3C)nccc2c1C,Cc1[nH]c2c(N3CCc4ccc(F)cc4C3C)nccc2c1C,1,0.75,True,True
graph_256,681dc27d0dffe36226814ed7480dc02902ce4ed485e1afcd3d0b58f151efd5fa,CCC[*:1]>>CC[*:1],f73392b3f2d7b283247cdb1fdd57d225c07f091100e49b6b3f25bb15e9e1aaf5,70b7f1d57566d586a634ef9d8645b6bad919e931e1bce1ed6858f6fd9bcc8e69,70b7f1d57566d586a634ef9d8645b6bad919e931e1bce1ed6858f6fd9bcc8e69,CCCc1n[nH]cc1C(=O)N1CC2CC[NH+](Cc3ccc(C#N)cc3)CC21,CCc1n[nH]cc1C(=O)N1CC2CC[NH+](Cc3ccc(C#N)cc3)CC21,CCc1n[nH]cc1C(=O)N1CC2CC[NH+](Cc3ccc(C#N)cc3)CC21,1,0.873015873015873,True,True
graph_256,a83c8f0bc92458fb800e32355c549da971b54292cb1e766428c8535f98bb5012,C[*:1]>>F[*:1],fd45b4986d5b46e2497969bf75dae649b22390dd0868bd6f50b6480318ad9af2,ca57c17e5d1a6a825d23a355c2519ac09754b2fa9a7ab2f381ce1af1997119ef,ca57c17e5d1a6a825d23a355c2519ac09754b2fa9a7ab2f381ce1af1997119ef,Cc1ccc2c(S(=O)(=O)Cl)c[nH]c2c1-c1cnccn1,O=S(=O)(Cl)c1c[nH]c2c(-c3cnccn3)c(F)ccc12,O=S(=O)(Cl)c1c[nH]c2c(-c3cnccn3)c(F)ccc12,1,0.7446808510638298,True,True
graph_256,21262270a7fe75883ae3438420590626fc02fbb66d0c424cba8019575ca853e7,CC[*:1]>>C[*:1],d97f84cd60aede08e4e4b78ddb3b6abae5a81f33a8c82a619ce74dde0f6bde57,e89ff0fd5aeda212657047e1aed91802e614bb3de0638287ea5ed1cf91896414,e89ff0fd5aeda212657047e1aed91802e614bb3de0638287ea5ed1cf91896414,CCc1noc(CN2CCC2CNC(=O)C(C)N2C(=O)CCC2=O)n1,Cc1noc(CN2CCC2CNC(=O)C(C)N2C(=O)CCC2=O)n1,Cc1noc(CN2CCC2CNC(=O)C(C)N2C(=O)CCC2=O)n1,1,0.7894736842105263,True,True
graph_256,49984aaab8eebb26a5242cac7774fe8e62d88b5c2011dc1183399c7bc67b37bf,CCCC[*:1]>>C[*:1],aa7fe35c5d980d2b6a9f859a5eda8cfcb11d137581a8bb0cdd06570043ac89a8,3bd681333532c6b207cb463e4ad5397b2fcb3ffefacf93bd0b5fafa2b744cdca,3bd681333532c6b207cb463e4ad5397b2fcb3ffefacf93bd0b5fafa2b744cdca,CCCCC(=O)N1CCC[NH+](CCc2ccc3c(c2)CCO3)CC1,CC(=O)N1CCC[NH+](CCc2ccc3c(c2)CCO3)CC1,CC(=O)N1CCC[NH+](CCc2ccc3c(c2)CCO3)CC1,1,0.7543859649122807,True,True
graph_256,22ed0e55f5665d191c27f51c962fcebd84b121a5ffeda161535fde4b56ac2f60,CC(C)[*:1]>>CCC[*:1],8c8651f25cc7b54eb86cab56e95a59f9123e0ebc544a3d209659e21af5f1284a,90c363fa5428e24b27312a6a29001250d7a302e14124860ec5dae95e1b4778e8,90c363fa5428e24b27312a6a29001250d7a302e14124860ec5dae95e1b4778e8,CC(C)CCC(=O)N1CCCC2CN(c3cc(F)ncn3)CCC21,CCCCCC(=O)N1CCCC2CN(c3cc(F)ncn3)CCC21,CCCCCC(=O)N1CCCC2CN(c3cc(F)ncn3)CCC21,1,0.7758620689655172,True,True
graph_256,cc8c9fadca167b0b3f0c8366c496f49f08467fdb354df03b638ee05fec8d868e,CO[*:1]>>C[*:1],2ce75c0f9401a4b404f5361ff1c0c15f3e9c186ff983c2997cf6c9c03c5cb82c,b77ee22ea25fd69c3576134b8c1fda295aaecf7f0416c481be9efcc008ad9937,b77ee22ea25fd69c3576134b8c1fda295aaecf7f0416c481be9efcc008ad9937,CCCN(Cc1ccc(C)cc1)C(=O)CSc1nnc(-c2ccc(OC)cc2)n1N,CCCN(Cc1ccc(C)cc1)C(=O)CSc1nnc(-c2ccc(C)cc2)n1N,CCCN(Cc1ccc(C)cc1)C(=O)CSc1nnc(-c2ccc(C)cc2)n1N,1,0.8703703703703703,True,True
graph_256,f981c7b5dc9daaeb5ae564e6bfa84cff6c1c0abb5e775a223947efdb23444033,CCC[*:1]>>C[*:1],3ea5267a0dfc9341192ae65f35e6e49da32c50a6cba5517d81d0bb0beb78b8b3,8c46ec62640964c4a37e5ab6841550cf780ef44d29c2b8e937bd72517ba0b514,8c46ec62640964c4a37e5ab6841550cf780ef44d29c2b8e937bd72517ba0b514,CCCCC(CCC)N1CC(=O)NC(C(C)CC)C1=O,CCCC(CC)N1CC(=O)NC(C(C)CC)C1=O,CCCC(CC)N1CC(=O)NC(C(C)CC)C1=O,1,0.825,True,True
graph_256,1e23887c424d353d287bdf6cb397ded143fd792693e8d954546b1f427b4eedbf,C[*:1]>>Cl[*:1],f5316e34bcd139c3d71c411118773305caf14a12a3a0f8ab682c498f5835b1c0,7959e58a8d1d0d73cecf7f48c95ed82f51e5f741d39a639c8942a8a9aa6ce341,7959e58a8d1d0d73cecf7f48c95ed82f51e5f741d39a639c8942a8a9aa6ce341,CC(=NNC(=O)c1cc2cccnc2[nH]c1=O)c1ccc(C)cc1,CC(=NNC(=O)c1cc2cccnc2[nH]c1=O)c1ccc(Cl)cc1,CC(=NNC(=O)c1cc2cccnc2[nH]c1=O)c1ccc(Cl)cc1,1,0.8235294117647058,True,True
graph_256,efda9f71a42a0a688ff8f6a53aa1db0caa6c7eccb8d0f8f810222f3551b9cffe,C[*:1]>>FC(F)(F)[*:1],af4d8c7a14a67cab75089e96033ce602a847ccb0bd90c01ce4e17d12991f69c3,33f147307c76892e03c24c571be2d525c64569a2ecf5b9d93ca5d58dd6856b18,33f147307c76892e03c24c571be2d525c64569a2ecf5b9d93ca5d58dd6856b18,Cc1cn(-c2ccccc2Cl)nc1C(=O)N1CCCC(C)C1,Cc1cn(-c2ccccc2Cl)nc1C(=O)N1CCCC(C(F)(F)F)C1,Cc1cn(-c2ccccc2Cl)nc1C(=O)N1CCCC(C(F)(F)F)C1,1,0.75,True,True
graph_256,5564cf22b5a6d265640dbb4fbc1b191b5a700b0e5a81f6749c041b3eb0940b7f,CO[*:1]>>F[*:1],4798d77db7a1492e313063bd520de570f4f16897d6128e0f7a8e08658f5cf56d,b239b3f3189bee5727d1b93fa4b33f8a3b559f846aec275d6b9c4c599ceea8a3,b239b3f3189bee5727d1b93fa4b33f8a3b559f846aec275d6b9c4c599ceea8a3,COc1cccc(C[NH+]2CCC3(CCN(CC4CCOCC4)C3=O)C2)c1,O=C1N(CC2CCOCC2)CCC12CC[NH+](Cc1cccc(F)c1)C2,O=C1N(CC2CCOCC2)CCC12CC[NH+](Cc1cccc(F)c1)C2,1,0.7704918032786885,True,True
graph_256,2763951ec91ba2f7f2c656e1cd568ae25e2527078d86c34588256e546a2a984d,CCC[*:1]>>CC[*:1],0a94f1b3a6504b7f98ef2a28800ac581918636cc9a2e5622ad89d998a48dde1d,5c798be6e02836c0f8961b8bdeb895422943d3b870a9427cd1d5ddd351a5f16d,5c798be6e02836c0f8961b8bdeb895422943d3b870a9427cd1d5ddd351a5f16d,CCCn1ncc(Br)c1C(NN)c1cn(C)nc1C,CCn1ncc(Br)c1C(NN)c1cn(C)nc1C,CCn1ncc(Br)c1C(NN)c1cn(C)nc1C,1,0.8444444444444444,True,True
graph_256,0911cac850b29d00a9dbce96b0fc708b0bc9eab4f719cbc9a35fe8eeef79cc85,C[*:1]>>F[*:1],4b90c06912af7a8915abb684b55c25b5b62750ba3f25fcb1dd1ed76c12afbacf,9122cff14c4ab54ac55709efa05d8cf41a203f477691b70d8d1ec9b539031ecc,9122cff14c4ab54ac55709efa05d8cf41a203f477691b70d8d1ec9b539031ecc,Cc1ccc(C(CN)CNC2CCCC2)cc1,NCC(CNC1CCCC1)c1ccc(F)cc1,NCC(CNC1CCCC1)c1ccc(F)cc1,1,0.7297297297297297,True,True
graph_256,e4fb9ba6dc29adc40100ebfd4c062c9069a3406d6b73486f7894c6ae50d9d871,CC[*:1]>>C[*:1],4c62dc57b1938828431ae3b20bb42789870dee1f7e1b48e1aaa76f8989def27b,bcc42e630098071ef28f811cc0bb547bbe7beafecc24c4f6194df80503c48416,bcc42e630098071ef28f811cc0bb547bbe7beafecc24c4f6194df80503c48416,CCc1nc(C(C)N2CC(NC(=O)c3ocnc3CC)C2)n[nH]1,CCc1nc(C(C)N2CC(NC(=O)c3ocnc3C)C2)n[nH]1,CCc1nc(C(C)N2CC(NC(=O)c3ocnc3C)C2)n[nH]1,1,0.8245614035087719,True,True
graph_256,1801692f8c2604d33227d688e14eb3f48f620b1a4d72b5a84accbe74277ae5f4,CCCC[*:1]>>C[*:1],6623a8b2878ad436cc1c5d528634a9a5eaeed6820c2eb7ae8fca501e60ad84ec,13d23347b629cdd7069ca008867fd615cb5538a549aa675d77ab1ea2834641ef,13d23347b629cdd7069ca008867fd615cb5538a549aa675d77ab1ea2834641ef,CCCCN(C)C(=O)C1CN(C(=O)c2c[nH]c3ccccc23)C1,CN(C)C(=O)C1CN(C(=O)c2c[nH]c3ccccc23)C1,CN(C)C(=O)C1CN(C(=O)c2c[nH]c3ccccc23)C1,1,0.72,True,True
graph_256,597a87fcfe180b93328822cb2a7362fa8315003e962028f698e1c50f9528a808,CC(C)[*:1]>>CCC[*:1],954f4d639c7d4767f67b95fcfc44a7489a6cfc60020c66c867fbd50dc3d7941c,ec27521cc1cb1de8b74b7b7c5122f358d3b4978ff8ca07085227b6b84b0a63de,ec27521cc1cb1de8b74b7b7c5122f358d3b4978ff8ca07085227b6b84b0a63de,CC(C)CCNC(=O)c1cncc(Nc2ccc(Br)cc2)c1,CCCCCNC(=O)c1cncc(Nc2ccc(Br)cc2)c1,CCCCCNC(=O)c1cncc(Nc2ccc(Br)cc2)c1,1,0.7142857142857143,True,True
graph_256,d41c73be837e878455b6557478f51cf6004a10b5ee587b07247c8143bcd4fd0c,CO[*:1]>>C[*:1],4257ba61008f3b33f722a80b6132b514430dbfeb03df2320533d59b6871a7b03,7c7419d6f075dc82d97d42ee84db05175015a6a7ff804bc9a3d7cfc6e66f40b7,0d52bf6731711ab47a0acaba202a5cb7ab4b8a5f210a24288b658333302edec2,COc1ccc(-c2nnc(SCC(=O)N(C)Cc3ccccc3OC)n2N)cc1,COc1ccc(-c2nnc(SCC(=O)N(C)Cc3ccccc3C)n2N)cc1,Cc1ccc(CN(C)C(=O)CSc2nnc(-c3ccc(C)cc3)n2N)cc1,37,0.6,True,False
graph_256,cd31c29ae18bb2ae765da20637d08b26d79ef92dcda7c4d284b463d16e7bbd40,CCC[*:1]>>C[*:1],fd3bd5806d6dfe50a4e9daef9e485265585991669584025c09e6faac15d40409,0b41c80323618aa1a962cfe96ef6d898d9723187bedf0dcd8cdb1e74fe704e2a,0b41c80323618aa1a962cfe96ef6d898d9723187bedf0dcd8cdb1e74fe704e2a,CCCCc1ncn(Sc2ncc(C(=O)O)s2)n1,CCc1ncn(Sc2ncc(C(=O)O)s2)n1,CCc1ncn(Sc2ncc(C(=O)O)s2)n1,1,0.7777777777777778,True,True
graph_256,37e0d96abf31c8bf94b7b8922809e3b391a342da3c2f11e02fe3ed266b4c5422,C[*:1]>>Cl[*:1],e064072c53296a24a77b001900f5e75e36c664b47e3e279916ceba243173b8db,0e2d2b1366d28c565d18b3bbb4091cba8c6638305f07b5ae59adcc07bce160dc,0e2d2b1366d28c565d18b3bbb4091cba8c6638305f07b5ae59adcc07bce160dc,Cc1ccc(N2C(=O)C3CCCN3C(=O)C2C)cc1,CC1C(=O)N2CCCC2C(=O)N1c1ccc(Cl)cc1,CC1C(=O)N2CCCC2C(=O)N1c1ccc(Cl)cc1,1,0.7631578947368421,True,True
graph_256,6d5be539dd1b826b5f44feb86c9e7b28f0ce2e9c36ea59be37f00a2a8a5b3caa,C[*:1]>>FC(F)(F)[*:1],67dddc33909fd23d0d1caf2f730a36357e4b2f4ab191ce0ec63a94d58e93f73f,ed158928880a08c40d14ae63ef2f6b85c058109737e0c0c971ae1c3199a10799,ed158928880a08c40d14ae63ef2f6b85c058109737e0c0c971ae1c3199a10799,Cc1ccc(OC(C)C2CCCNC2)c(NC(=O)Nc2cnc(C)cn2)c1,Cc1cnc(NC(=O)Nc2cc(C(F)(F)F)ccc2OC(C)C2CCCNC2)cn1,Cc1cnc(NC(=O)Nc2cc(C(F)(F)F)ccc2OC(C)C2CCCNC2)cn1,1,0.8,True,True
graph_256,2063815db72f5b1b52f0437b93b7577560917b8cd56aa91f8ec6563a00dc462e,CO[*:1]>>F[*:1],2d906a17b229a6cc14dbccb193eebbadcfd9d29a163cf0a69a3b64e00d695f9a,1d0856a4ad020f4376dc1c9917f11d7b5f2c57ecdbb91f915034406dcb2ba1b3,1d0856a4ad020f4376dc1c9917f11d7b5f2c57ecdbb91f915034406dcb2ba1b3,COCCCC(=O)N1CCC(NC(=O)c2ccnc(C)n2)C(O)C1,Cc1nccc(C(=O)NC2CCN(C(=O)CCCF)CC2O)n1,Cc1nccc(C(=O)NC2CCN(C(=O)CCCF)CC2O)n1,1,0.8103448275862069,True,True
graph_256,e3bf71aa1c695ecb95aaa726f9ba3b836b2de6d1483edbd41d512abdb91c8610,CCC[*:1]>>CC[*:1],3d48dbe7996f8b1c3d0effd8b566b4de47b8a8203af1c185e8a4cc3b4fc150a9,a2c2ee37cd03a58ac6db39facd956fa4a4f6de48d1459710b6aeb7282420a76d,a2c2ee37cd03a58ac6db39facd956fa4a4f6de48d1459710b6aeb7282420a76d,CCCNC(c1cscc1Br)C1SCCSC1C,CCNC(c1cscc1Br)C1SCCSC1C,CCNC(c1cscc1Br)C1SCCSC1C,1,0.8095238095238095,True,True
graph_256,47f2479965b8bf86249e8151cc8ebd385141c61dbf30ba7e2c378367182eed19,C[*:1]>>F[*:1],175ba70e890be3b72b16dd7c4346277dbd43773b131854b086f4a7d0c7382a11,b0c9f93ac8315739e544c1e99fd79a3d7cfe1265d8b421008cc092026b0ca4b3,b0c9f93ac8315739e544c1e99fd79a3d7cfe1265d8b421008cc092026b0ca4b3,Cc1ccccc1C(C)(C)C(=O)NCC[NH2+]Cc1ncoc1C(C)C,CC(C)c1ocnc1C[NH2+]CCNC(=O)C(C)(C)c1ccccc1F,CC(C)c1ocnc1C[NH2+]CCNC(=O)C(C)(C)c1ccccc1F,1,0.8070175438596491,True,True
graph_256,ae51c0651a83c85495c30f1e360b95145e040ec39f2512a4ad35f7c5768f60fb,CC[*:1]>>C[*:1],7d88b9985b2b872289411abe2dbc72d3a1f9bf7566cd080754ac4700919be578,813f93ea45960d1f0b2205aa3d000e930bd22edbe45a59015dd68ef4715227f3,813f93ea45960d1f0b2205aa3d000e930bd22edbe45a59015dd68ef4715227f3,CCC1NC(=O)C(CC)N(CCCOCC(C)C)C1=O,CCC1C(=O)NC(C)C(=O)N1CCCOCC(C)C,CCC1C(=O)NC(C)C(=O)N1CCCOCC(C)C,1,0.7727272727272727,True,True
graph_256,a3e02f350e8ca7ff59504068d0ddb44f4343b1ce1848ef705b6d3ad19c6411f1,CCCC[*:1]>>C[*:1],226b93ffdb0548c9ec41401ad2b761cd7a50192e83df11af46ea5e7ebcc5ba56,6e5e8c07ea6d17dc5c462f44d1bec2299eaadbd7d8529b8a168e8be014247875,6e5e8c07ea6d17dc5c462f44d1bec2299eaadbd7d8529b8a168e8be014247875,CCCCCN1C(=O)C(CC)(CC)NC(=O)C1C,CCN1C(=O)C(CC)(CC)NC(=O)C1C,CCN1C(=O)C(CC)(CC)NC(=O)C1C,1,0.6857142857142857,True,True
graph_256,55262e33c6987bebad8a6083880ed617f0590607fbee0ad3eaa0df3220700ddd,CC(C)[*:1]>>CCC[*:1],610a6226f29dc84df3b07a853b820aabf4004c6f11580ef0c22e4d8c1b5ddaaa,6aa989e0800726c33fce879032671f71b5a5aa17483a9deb5099416c184a5d93,6aa989e0800726c33fce879032671f71b5a5aa17483a9deb5099416c184a5d93,COC1C[NH+](CC(C)C)CC1NC(=O)C(OC)C1CC1,CCCC[NH+]1CC(NC(=O)C(OC)C2CC2)C(OC)C1,CCCC[NH+]1CC(NC(=O)C(OC)C2CC2)C(OC)C1,1,0.723404255319149,True,True
graph_256,17a85137d732ca3187d0c17b7d39fa037e819ab4abd3905e92cb90d9d8103893,CO[*:1]>>C[*:1],a42b4dde3fa75c00252bb4475b88984456f751f3ffbfdee50fab03ebf8861598,7ef4ee43fb40a6b111c6251132b5304b5a813e99a0df2575ba1eaddec81a776b,7ef4ee43fb40a6b111c6251132b5304b5a813e99a0df2575ba1eaddec81a776b,COc1cc(C(=O)[O-])ccc1Nc1cc(F)cnc1Br,Cc1cc(C(=O)[O-])ccc1Nc1cc(F)cnc1Br,Cc1cc(C(=O)[O-])ccc1Nc1cc(F)cnc1Br,1,0.7291666666666666,True,True
graph_256,d2fc3af9decd9f9c9e378cea83925432b4659f4269dfc9017261d34af077918b,CCC[*:1]>>C[*:1],75472a52742cf35c7e0c04e128ffbd2cd0c280c33b06d439bee3894ba06f38f0,67c497c163aa952326ba87f0f6deb957b00bfb4e7dd5e6384fea383628e24161,67c497c163aa952326ba87f0f6deb957b00bfb4e7dd5e6384fea383628e24161,CCCC1C(=O)NC(C)C(=O)N1CCS(=O)(=O)C(C)(C)C,CC1NC(=O)C(C)N(CCS(=O)(=O)C(C)(C)C)C1=O,CC1NC(=O)C(C)N(CCS(=O)(=O)C(C)(C)C)C1=O,1,0.6904761904761905,True,True
graph_256,066aaf8e141c255f9a17f7ba3a55369ea5910d16f9895e3d0228f5e9c0bbc9c9,C[*:1]>>Cl[*:1],f4c5d343f69ec7025f695e9296715e5a48718e132089bec75290fa9483972528,2dec704478b262f3f751b4dd5db0337576016144fb2bd288a23f882e902a90d8,2dec704478b262f3f751b4dd5db0337576016144fb2bd288a23f882e902a90d8,Cc1ccoc1C(=O)N1CCC(NC(=O)C2(F)CCCC2)C1,O=C(c1occc1Cl)N1CCC(NC(=O)C2(F)CCCC2)C1,O=C(c1occc1Cl)N1CCC(NC(=O)C2(F)CCCC2)C1,1,0.7735849056603774,True,True
